,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0,0.505691647529602,0.5991249084472656,6.384892685673549e-07,0.5772575736045837,0.571790337562561,0.0036561652086675167,0.6157075762748718,0.529071569442749,0.000933661765884608,0.6510803699493408,0.5082083940505981,-0.005518702790141106,0.6843361854553223,0.49908390641212463,-0.010038241744041443,0.5597977042198181,0.3990985155105591,0.015532895922660828,0.6400794982910156,0.4330584406852722,-0.0014009836595505476,0.6902784109115601,0.45313355326652527,-0.02099631167948246,0.7315710186958313,0.4744032025337219,-0.035505957901477814,0.5566864609718323,0.39740997552871704,0.0016325447941198945,0.6496160626411438,0.42844581604003906,-0.018656084313988686,0.70082688331604,0.45355159044265747,-0.03471778333187103,0.7448025345802307,0.48073381185531616,-0.043800756335258484,0.561501145362854,0.4162577986717224,-0.014079892076551914,0.6534062623977661,0.44614529609680176,-0.030895374715328217,0.7022067904472351,0.4712522029876709,-0.03578636795282364,0.7404957413673401,0.4893891513347626,-0.036605119705200195,0.5722029209136963,0.4531961977481842,-0.03085271827876568,0.6475161910057068,0.47110968828201294,-0.04060253128409386,0.6833893656730652,0.4849535822868347,-0.038916293531656265,0.7118095755577087,0.4915613532066345,-0.03579473868012428,7
1,0.5005705952644348,0.5989440083503723,5.58263081984478e-07,0.574006974697113,0.5643189549446106,0.0057237655855715275,0.6171038150787354,0.5248246788978577,0.0009134354186244309,0.6579231023788452,0.5062023997306824,-0.007884953171014786,0.6940990686416626,0.4976729154586792,-0.014937430620193481,0.5540866851806641,0.3922423720359802,0.016023064032197,0.635357677936554,0.42512771487236023,0.002805650932714343,0.6819374561309814,0.44755715131759644,-0.015489730052649975,0.723389744758606,0.470231294631958,-0.0309652891010046,0.5521898865699768,0.3926407992839813,0.00046948212548159063,0.6458273530006409,0.4248189926147461,-0.017416957765817642,0.6933749914169312,0.4515446126461029,-0.03305337205529213,0.7376178503036499,0.47903165221214294,-0.043329399079084396,0.5583685040473938,0.4134827256202698,-0.01629513129591942,0.6498805284500122,0.44038787484169006,-0.0317593589425087,0.6999042630195618,0.4633505940437317,-0.03775675594806671,0.7402513027191162,0.47977572679519653,-0.040695782750844955,0.5720313191413879,0.45146793127059937,-0.03383191302418709,0.6477758884429932,0.466896116733551,-0.04364963620901108,0.6836745142936707,0.4822261929512024,-0.04301098361611366,0.7112618684768677,0.4899469316005707,-0.0415022075176239,7
2,0.4999343752861023,0.5983380079269409,5.638972879751236e-07,0.572882890701294,0.5646997094154358,0.0065894965082407,0.6173661947250366,0.5255258083343506,0.0021591202821582556,0.6591229438781738,0.5065915584564209,-0.006206422578543425,0.6948656439781189,0.496502161026001,-0.012937609106302261,0.5546107888221741,0.39237579703330994,0.016051050275564194,0.6364609599113464,0.42104122042655945,0.003992281388491392,0.6830514669418335,0.4414290487766266,-0.013372151181101799,0.7234265208244324,0.4624515771865845,-0.02807961031794548,0.5530745387077332,0.39321285486221313,0.0006007439224049449,0.6471198797225952,0.4208890199661255,-0.014403105713427067,0.694329023361206,0.4435131251811981,-0.02867014706134796,0.7372192740440369,0.4679298400878906,-0.03862539678812027,0.559431254863739,0.4147893786430359,-0.01584925316274166,0.652090311050415,0.43762508034706116,-0.028509754687547684,0.7010162472724915,0.4568640887737274,-0.03341403231024742,0.7398499250411987,0.46967563033103943,-0.03637291118502617,0.5733640193939209,0.45392894744873047,-0.03298749402165413,0.6495288014411926,0.46802079677581787,-0.04035604000091553,0.6846649050712585,0.48188138008117676,-0.03846082091331482,0.7112239003181458,0.48856106400489807,-0.03648234158754349,7
3,0.49901679158210754,0.6003081202507019,5.805480327580881e-07,0.5735827684402466,0.5642626285552979,0.007130222860723734,0.6177741885185242,0.5243352651596069,0.0026235065888613462,0.6592612266540527,0.5047782063484192,-0.006180528551340103,0.6955094933509827,0.4940333664417267,-0.013348394073545933,0.5535528063774109,0.3908407688140869,0.017285248264670372,0.6367591619491577,0.41878440976142883,0.004996268544346094,0.6837213635444641,0.4390028715133667,-0.012806828133761883,0.723881721496582,0.45982426404953003,-0.0278946366161108,0.5517567992210388,0.3918150067329407,0.001292112865485251,0.6460805535316467,0.41796010732650757,-0.0140586718916893,0.6935855150222778,0.44032004475593567,-0.02910776063799858,0.7369669675827026,0.46510186791419983,-0.03952139616012573,0.5581572651863098,0.41355258226394653,-0.015638021752238274,0.6509899497032166,0.4351426064968109,-0.0282252449542284,0.7004951238632202,0.454295814037323,-0.03318764269351959,0.7402465343475342,0.4669709801673889,-0.036178816109895706,0.5722028017044067,0.45345866680145264,-0.033275529742240906,0.6493759155273438,0.4668099582195282,-0.04049273952841759,0.6853954792022705,0.4804269075393677,-0.03840019181370735,0.7130046486854553,0.48687392473220825,-0.036224767565727234,7
4,0.4987753629684448,0.6023715734481812,5.908318030378723e-07,0.5725935101509094,0.5655980706214905,0.005715240724384785,0.617546021938324,0.5243588089942932,0.0005807698471471667,0.659439742565155,0.504146933555603,-0.00851756427437067,0.6952815055847168,0.4921700954437256,-0.015906566753983498,0.55268794298172,0.3905195891857147,0.01566736027598381,0.6368092894554138,0.4167260527610779,0.0025779593270272017,0.6842912435531616,0.4347708225250244,-0.015751753002405167,0.72487473487854,0.4535965621471405,-0.03103761002421379,0.550940215587616,0.3918876647949219,0.00029745878418907523,0.646369457244873,0.41687631607055664,-0.01563175767660141,0.694484293460846,0.4380437135696411,-0.031144337728619576,0.7381905317306519,0.46121081709861755,-0.04180083051323891,0.5574966073036194,0.41389739513397217,-0.01608455181121826,0.651006817817688,0.434458464384079,-0.029342960566282272,0.7012062072753906,0.45300406217575073,-0.034776411950588226,0.741394579410553,0.46459516882896423,-0.03790111094713211,0.5717012286186218,0.45370587706565857,-0.033243391662836075,0.6490558385848999,0.4667333662509918,-0.04075219854712486,0.685425341129303,0.47989046573638916,-0.03878127038478851,0.7131672501564026,0.4857371151447296,-0.03660817816853523,7
5,0.4977336525917053,0.6029425263404846,5.751786034124962e-07,0.5727070569992065,0.5655539035797119,0.00673182075843215,0.6177471876144409,0.5241838097572327,0.0022001410834491253,0.6592720150947571,0.5038083791732788,-0.006639076396822929,0.6952051520347595,0.49193286895751953,-0.013795210048556328,0.5529786944389343,0.39034873247146606,0.0178228709846735,0.6377284526824951,0.41649267077445984,0.005491961725056171,0.6846505999565125,0.43507450819015503,-0.012464692816138268,0.7250893115997314,0.45376160740852356,-0.027701249346137047,0.5511722564697266,0.39160728454589844,0.0019071944989264011,0.6476657390594482,0.41691094636917114,-0.013750658370554447,0.6953480243682861,0.43879464268684387,-0.02945624105632305,0.7389482259750366,0.4619501531124115,-0.040316108614206314,0.5574383735656738,0.41367074847221375,-0.015011733397841454,0.6511876583099365,0.43457573652267456,-0.028238169848918915,0.7017796635627747,0.4533950388431549,-0.03423479199409485,0.7424201965332031,0.4648577570915222,-0.03776577115058899,0.5714417695999146,0.4533633589744568,-0.032604292035102844,0.6488447785377502,0.4662208557128906,-0.04019634798169136,0.6852768659591675,0.47980204224586487,-0.038549717515707016,0.7131513953208923,0.4858744144439697,-0.036688484251499176,7
6,0.4974291920661926,0.6026367545127869,5.622925414172641e-07,0.5724307298660278,0.5655990839004517,0.008334578014910221,0.6173053979873657,0.5238192081451416,0.004589878488332033,0.658745288848877,0.5031577348709106,-0.0038716052658855915,0.6949485540390015,0.49127256870269775,-0.010835083201527596,0.5530480146408081,0.3907025456428528,0.019372181966900826,0.6372570991516113,0.4158569872379303,0.007931764237582684,0.6841084957122803,0.43411967158317566,-0.009378638118505478,0.7242055535316467,0.45289143919944763,-0.02424183487892151,0.551216185092926,0.3919394910335541,0.002874119207262993,0.6469855904579163,0.41561317443847656,-0.011902794241905212,0.6945144534111023,0.43690234422683716,-0.027507198974490166,0.737916111946106,0.4606627821922302,-0.038443900644779205,0.5575077533721924,0.4138847589492798,-0.01443555112928152,0.6504544019699097,0.43324267864227295,-0.02680039405822754,0.7009360194206238,0.4520760178565979,-0.03289583697915077,0.7415539622306824,0.46423736214637756,-0.03671963885426521,0.5713731646537781,0.45336633920669556,-0.03226909413933754,0.647953987121582,0.464735209941864,-0.039438340812921524,0.6845732927322388,0.4777858257293701,-0.038012128323316574,0.7130672335624695,0.4839313328266144,-0.03643617033958435,7
7,0.49625885486602783,0.6027406454086304,5.496758603840135e-07,0.5710726380348206,0.5660728216171265,0.008284112438559532,0.6157283782958984,0.5231450796127319,0.004595206119120121,0.657529354095459,0.5017685294151306,-0.003757924772799015,0.6945895552635193,0.49081510305404663,-0.010551788844168186,0.5526719093322754,0.3909972608089447,0.018291844055056572,0.6375060677528381,0.41569066047668457,0.0062750279903411865,0.6847594976425171,0.4346815049648285,-0.011212339624762535,0.7251870036125183,0.4544752836227417,-0.026043439283967018,0.5510998368263245,0.3921957015991211,0.00183979666326195,0.6471044421195984,0.4150068163871765,-0.013203115202486515,0.6949760913848877,0.437037855386734,-0.02839232049882412,0.7381628751754761,0.4612072706222534,-0.03899485245347023,0.5576363205909729,0.4142010807991028,-0.015446129254996777,0.6505870819091797,0.4323180615901947,-0.028148606419563293,0.7010645270347595,0.45149126648902893,-0.034135203808546066,0.7413992285728455,0.46444928646087646,-0.03779613599181175,0.5719032287597656,0.4532043933868408,-0.03323545306921005,0.6484363675117493,0.4641628861427307,-0.04075521603226662,0.6853377223014832,0.4776272773742676,-0.039368048310279846,0.7139726877212524,0.48475465178489685,-0.0376998707652092,7
8,0.49585065245628357,0.603935182094574,5.406842547017732e-07,0.57131028175354,0.5658181309700012,0.011435041204094887,0.6151873469352722,0.5220192074775696,0.009021330624818802,0.65647292137146,0.49969053268432617,0.0011902500409632921,0.6935116648674011,0.4893282949924469,-0.005336059723049402,0.5515723824501038,0.39023885130882263,0.02136905863881111,0.6370424032211304,0.4150776267051697,0.010740173049271107,0.683999240398407,0.43387535214424133,-0.005797360558062792,0.7246257066726685,0.4531746506690979,-0.0202589463442564,0.5497108101844788,0.3910382091999054,0.003134191269055009,0.6460988521575928,0.41474419832229614,-0.011345554143190384,0.6944898962974548,0.43708205223083496,-0.026290619745850563,0.7391201257705688,0.46212238073349,-0.036725595593452454,0.5561186075210571,0.4126330614089966,-0.01567920297384262,0.6495532989501953,0.43097320199012756,-0.02769213356077671,0.7006269097328186,0.4510432481765747,-0.033070072531700134,0.7423816919326782,0.46382221579551697,-0.03653524070978165,0.5705311298370361,0.4517112970352173,-0.034782011061906815,0.6481267809867859,0.4610300064086914,-0.041819632053375244,0.685657262802124,0.474410742521286,-0.03985767811536789,0.715086817741394,0.4804452359676361,-0.037952225655317307,7
9,0.49644339084625244,0.604516327381134,5.561650482377445e-07,0.5719127058982849,0.5658095479011536,0.0073638372123241425,0.6159200072288513,0.5224248170852661,0.0034854544792324305,0.6577564477920532,0.5003452301025391,-0.004945975262671709,0.6948964595794678,0.48930367827415466,-0.011595920659601688,0.5501909255981445,0.3914850354194641,0.018188493326306343,0.6357969045639038,0.4168846905231476,0.006010950542986393,0.6833724975585938,0.4368644654750824,-0.011197315528988838,0.7241287231445312,0.45744606852531433,-0.02580728381872177,0.5486235022544861,0.3923705518245697,0.002178709954023361,0.6451762914657593,0.4152985215187073,-0.01382919680327177,0.6932910680770874,0.43842852115631104,-0.02914636954665184,0.7368138432502747,0.46305036544799805,-0.039536554366350174,0.5554636716842651,0.4137193262577057,-0.014811821281909943,0.6491611003875732,0.43225303292274475,-0.028471536934375763,0.6996638178825378,0.45247113704681396,-0.03460994362831116,0.739808976650238,0.46619704365730286,-0.03802352771162987,0.5703226923942566,0.4513571858406067,-0.03240115940570831,0.6475185751914978,0.4630763530731201,-0.04079483821988106,0.6847549676895142,0.4767705202102661,-0.03990165889263153,0.7137477993965149,0.4835086762905121,-0.03833774849772453,7
